step,correct,regret,cumulative_regret,cost_normalized_regret,chosen
1591,1.0,0.0,433.0,0.2719849246231156,policy
1592,1.0,0.0,433.0,0.27181418706842436,policy
1593,1.0,0.0,433.0,0.2716436637390213,paramcomp
1594,1.0,0.0,433.0,0.27147335423197494,paramcomp
1595,1.0,0.0,433.0,0.27130325814536344,protomem
1596,1.0,0.0,433.0,0.27113337507827173,goalinfer
1597,1.0,0.0,433.0,0.2709637046307885,protomem
1598,1.0,0.0,433.0,0.2707942464040025,protomem
1599,1.0,0.0,433.0,0.270625,protomem
1600,1.0,0.0,433.0,0.2704559650218613,protomem
1601,1.0,0.0,433.0,0.2702871410736579,protomem
1602,1.0,0.0,433.0,0.27011852776044915,protomem
1603,1.0,0.0,433.0,0.2699501246882793,protomem
1604,1.0,0.0,433.0,0.26978193146417445,protomem
1605,1.0,0.0,433.0,0.2696139476961395,protomem
1606,1.0,0.0,433.0,0.26944617299315493,protomem
1607,1.0,0.0,433.0,0.26927860696517414,policy
1608,1.0,0.0,433.0,0.26911124922311996,protomem
1609,1.0,0.0,433.0,0.268944099378882,protomem
1610,1.0,0.0,433.0,0.26877715704531346,protomem
1611,1.0,0.0,433.0,0.2686104218362283,protomem
1612,1.0,0.0,433.0,0.268443893366398,policy
1613,1.0,0.0,433.0,0.26827757125154894,policy
1614,1.0,0.0,433.0,0.26811145510835915,protomem
1615,1.0,0.0,433.0,0.26794554455445546,protomem
1616,1.0,0.0,433.0,0.26777983920841064,protomem
1617,1.0,0.0,433.0,0.26761433868974044,protomem
1618,1.0,0.0,433.0,0.26744904261890057,protomem
1619,1.0,0.0,433.0,0.26728395061728394,policy
1620,1.0,0.0,433.0,0.26711906230721777,protomem
1621,1.0,0.0,433.0,0.26695437731196053,goalinfer
1622,1.0,0.0,433.0,0.26678989525569935,policy
1623,1.0,0.0,433.0,0.2666256157635468,protomem
1624,1.0,0.0,433.0,0.26646153846153847,protomem
1625,1.0,0.0,433.0,0.26629766297662977,protomem
1626,1.0,0.0,433.0,0.2661339889366933,policy
1627,1.0,0.0,433.0,0.26597051597051596,policy
1628,1.0,0.0,433.0,0.2658072437077962,policy
1629,1.0,0.0,433.0,0.2656441717791411,policy
1630,1.0,0.0,433.0,0.2654812998160638,protomem
1631,1.0,0.0,433.0,0.2653186274509804,policy
1632,1.0,0.0,433.0,0.26515615431720757,protomem
1633,1.0,0.0,433.0,0.26499388004895963,policy
1634,1.0,0.0,433.0,0.26483180428134556,protomem
1635,1.0,0.0,433.0,0.26466992665036676,policy
1636,1.0,0.0,433.0,0.26450824679291385,paramcomp
1637,1.0,0.0,433.0,0.26434676434676435,policy
1638,1.0,0.0,433.0,0.26418547895057964,policy
1639,1.0,0.0,433.0,0.26402439024390245,policy
1640,0.0,1.0,434.0,0.2644728823887873,policy
1641,0.0,1.0,435.0,0.26492082825822166,policy
1642,0.0,1.0,436.0,0.26536822884966527,policy
1643,0.0,1.0,437.0,0.26581508515815083,policy
1644,0.0,1.0,438.0,0.2662613981762918,policy
1645,0.0,1.0,439.0,0.2667071688942892,policy
1646,0.0,1.0,440.0,0.2671523982999393,policy
1647,0.0,1.0,441.0,0.2675970873786408,policy
1648,0.0,1.0,442.0,0.26804123711340205,policy
1649,0.0,1.0,443.0,0.2684848484848485,policy
1650,0.0,1.0,444.0,0.26892792247122954,policy
1651,0.0,1.0,445.0,0.26937046004842613,policy
1652,0.0,1.0,446.0,0.26981246218995764,policy
1653,0.0,1.0,447.0,0.2702539298669891,policy
1654,0.0,1.0,448.0,0.27069486404833837,policy
1655,0.0,1.0,449.0,0.2711352657004831,policy
1656,0.0,1.0,450.0,0.27157513578756787,policy
1657,0.0,1.0,451.0,0.2720144752714113,policy
1658,0.0,1.0,452.0,0.27245328511151296,policy
1659,0.0,1.0,453.0,0.2728915662650602,policy
1660,1.0,0.0,453.0,0.2727272727272727,policy
1661,1.0,0.0,453.0,0.27256317689530685,policy
1662,1.0,0.0,453.0,0.2723992784125075,protomem
1663,1.0,0.0,453.0,0.2722355769230769,protomem
1664,1.0,0.0,453.0,0.27207207207207207,policy
1665,1.0,0.0,453.0,0.27190876350540216,protomem
1666,1.0,0.0,453.0,0.27174565086982605,goalinfer
1667,1.0,0.0,453.0,0.2715827338129496,protomem
1668,1.0,0.0,453.0,0.27142001198322346,policy
1669,1.0,0.0,453.0,0.2712574850299401,policy
1670,1.0,0.0,453.0,0.2710951526032316,protomem
1671,1.0,0.0,453.0,0.27093301435406697,policy
1672,1.0,0.0,453.0,0.2707710699342499,protomem
1673,1.0,0.0,453.0,0.27060931899641577,policy
1674,1.0,0.0,453.0,0.27044776119402986,protomem
1675,1.0,0.0,453.0,0.2702863961813842,policy
1676,1.0,0.0,453.0,0.2701252236135957,protomem
1677,1.0,0.0,453.0,0.2699642431466031,protomem
1678,1.0,0.0,453.0,0.26980345443716497,policy
1679,1.0,0.0,453.0,0.26964285714285713,policy
1680,0.0,1.0,454.0,0.27007733491969066,policy
1681,0.0,1.0,455.0,0.27051129607609986,policy
1682,1.0,0.0,455.0,0.27035056446821154,policy
1683,0.0,1.0,456.0,0.27078384798099764,policy
1684,0.0,1.0,457.0,0.2712166172106825,policy
1685,0.0,1.0,458.0,0.27164887307236063,policy
1686,0.0,1.0,459.0,0.2720806164789567,policy
1687,0.0,1.0,460.0,0.2725118483412322,policy
1688,0.0,1.0,461.0,0.2729425695677916,policy
1689,0.0,1.0,462.0,0.2733727810650888,policy
1690,0.0,1.0,463.0,0.2738024837374335,policy
1691,0.0,1.0,464.0,0.27423167848699764,policy
1692,0.0,1.0,465.0,0.2746603662138216,policy
1693,0.0,1.0,466.0,0.27508854781582054,policy
1694,0.0,1.0,467.0,0.27551622418879057,policy
1695,0.0,1.0,468.0,0.2759433962264151,policy
1696,0.0,1.0,469.0,0.27637006482027104,policy
1697,0.0,1.0,470.0,0.2767962308598351,policy
1698,0.0,1.0,471.0,0.2772218952324897,policy
1699,0.0,1.0,472.0,0.2776470588235294,policy
1700,1.0,0.0,472.0,0.2774838330393886,protomem
1701,1.0,0.0,472.0,0.2773207990599295,goalinfer
1702,1.0,0.0,472.0,0.27715795654726955,protomem
1703,1.0,0.0,472.0,0.27699530516431925,protomem
1704,1.0,0.0,472.0,0.2768328445747801,protomem
1705,1.0,0.0,472.0,0.27667057444314186,protomem
1706,1.0,0.0,472.0,0.27650849443468073,policy
1707,1.0,0.0,472.0,0.27634660421545665,policy
1708,1.0,0.0,472.0,0.2761849034523113,protomem
1709,1.0,0.0,472.0,0.2760233918128655,protomem
1710,1.0,0.0,472.0,0.27586206896551724,protomem
1711,1.0,0.0,472.0,0.2757009345794392,protomem
1712,1.0,0.0,472.0,0.27553998832457677,protomem
1713,1.0,0.0,472.0,0.27537922987164526,policy
1714,1.0,0.0,472.0,0.27521865889212827,policy
1715,1.0,0.0,472.0,0.27505827505827507,protomem
1716,1.0,0.0,472.0,0.2748980780430984,protomem
1717,1.0,0.0,472.0,0.27473806752037255,protomem
1718,1.0,0.0,472.0,0.2745782431646306,protomem
1719,1.0,0.0,472.0,0.2744186046511628,policy
1720,1.0,0.0,472.0,0.27425915165601394,protomem
1721,1.0,0.0,472.0,0.27409988385598144,policy
1722,1.0,0.0,472.0,0.2739408009286129,protomem
1723,1.0,0.0,472.0,0.2737819025522042,policy
1724,1.0,0.0,472.0,0.2736231884057971,policy
1725,1.0,0.0,472.0,0.2734646581691773,protomem
1726,1.0,0.0,472.0,0.27330631152287205,protomem
1727,1.0,0.0,472.0,0.27314814814814814,goalinfer
1728,1.0,0.0,472.0,0.27299016772700985,policy
1729,1.0,0.0,472.0,0.2728323699421965,protomem
1730,1.0,0.0,472.0,0.2726747544771808,policy
1731,1.0,0.0,472.0,0.27251732101616627,protomem
1732,1.0,0.0,472.0,0.2723600692440854,protomem
1733,1.0,0.0,472.0,0.2722029988465975,protomem
1734,1.0,0.0,472.0,0.27204610951008645,protomem
1735,1.0,0.0,472.0,0.271889400921659,goalinfer
1736,1.0,0.0,472.0,0.2717328727691422,policy
1737,1.0,0.0,472.0,0.2715765247410817,protomem
1738,1.0,0.0,472.0,0.2714203565267395,goalinfer
1739,1.0,0.0,472.0,0.271264367816092,protomem
1740,1.0,0.0,472.0,0.27110855829982766,goalinfer
1741,1.0,0.0,472.0,0.2709529276693456,policy
1742,1.0,0.0,472.0,0.2707974756167527,paramcomp
1743,1.0,0.0,472.0,0.2706422018348624,protomem
1744,1.0,0.0,472.0,0.270487106017192,policy
1745,1.0,0.0,472.0,0.27033218785796104,goalinfer
1746,1.0,0.0,472.0,0.2701774470520893,policy
1747,1.0,0.0,472.0,0.2700228832951945,protomem
1748,1.0,0.0,472.0,0.2698684962835906,protomem
1749,1.0,0.0,472.0,0.26971428571428574,policy
1750,1.0,0.0,472.0,0.26956025128498,protomem
1751,1.0,0.0,472.0,0.2694063926940639,protomem
1752,1.0,0.0,472.0,0.2692527096406161,policy
1753,1.0,0.0,472.0,0.2690992018244014,goalinfer
1754,1.0,0.0,472.0,0.26894586894586897,protomem
1755,1.0,0.0,472.0,0.26879271070615035,policy
1756,1.0,0.0,472.0,0.2686397268070575,protomem
1757,1.0,0.0,472.0,0.2684869169510808,policy
1758,1.0,0.0,472.0,0.26833428084138716,goalinfer
1759,1.0,0.0,472.0,0.2681818181818182,policy
1760,1.0,0.0,472.0,0.2680295286768881,protomem
1761,1.0,0.0,472.0,0.26787741203178206,goalinfer
1762,1.0,0.0,472.0,0.26772546795235397,protomem
1763,1.0,0.0,472.0,0.2675736961451247,protomem
1764,1.0,0.0,472.0,0.2674220963172805,protomem
1765,1.0,0.0,472.0,0.26727066817667045,protomem
1766,1.0,0.0,472.0,0.26711941143180534,protomem
1767,1.0,0.0,472.0,0.2669683257918552,policy
1768,1.0,0.0,472.0,0.26681741096664785,protomem
1769,1.0,0.0,472.0,0.26666666666666666,protomem
1770,1.0,0.0,472.0,0.26651609260304915,goalinfer
1771,1.0,0.0,472.0,0.26636568848758463,protomem
1772,1.0,0.0,472.0,0.2662154540327129,protomem
1773,1.0,0.0,472.0,0.266065388951522,protomem
1774,1.0,0.0,472.0,0.26591549295774647,protomem
1775,1.0,0.0,472.0,0.26576576576576577,policy
1776,1.0,0.0,472.0,0.26561620709060213,policy
1777,1.0,0.0,472.0,0.265466816647919,protomem
1778,1.0,0.0,472.0,0.2653175941540191,protomem
1779,1.0,0.0,472.0,0.2651685393258427,goalinfer
1780,1.0,0.0,472.0,0.26501965188096577,protomem
1781,1.0,0.0,472.0,0.2648709315375982,policy
1782,1.0,0.0,472.0,0.26472237801458215,policy
1783,1.0,0.0,472.0,0.2645739910313901,protomem
1784,1.0,0.0,472.0,0.26442577030812325,protomem
1785,1.0,0.0,472.0,0.2642777155655095,policy
1786,1.0,0.0,472.0,0.2641298265249021,protomem
1787,1.0,0.0,472.0,0.2639821029082774,protomem
1788,1.0,0.0,472.0,0.2638345444382337,protomem
1789,1.0,0.0,472.0,0.2636871508379888,protomem
1790,1.0,0.0,472.0,0.26353992183137914,policy
1791,1.0,0.0,472.0,0.26339285714285715,policy
1792,1.0,0.0,472.0,0.2632459564974902,policy
1793,1.0,0.0,472.0,0.2630992196209587,protomem
1794,1.0,0.0,472.0,0.26295264623955433,paramcomp
1795,1.0,0.0,472.0,0.26280623608017817,protomem
1796,1.0,0.0,472.0,0.2626599888703395,goalinfer
1797,1.0,0.0,472.0,0.2625139043381535,protomem
1798,1.0,0.0,472.0,0.2623679822123402,protomem
1799,1.0,0.0,472.0,0.26222222222222225,protomem
1800,1.0,0.0,472.0,0.2620766240977235,protomem
1801,1.0,0.0,472.0,0.2619311875693674,policy
1802,1.0,0.0,472.0,0.2617859123682751,policy
1803,1.0,0.0,472.0,0.2616407982261641,protomem
1804,1.0,0.0,472.0,0.2614958448753463,policy
1805,1.0,0.0,472.0,0.26135105204872644,policy
1806,1.0,0.0,472.0,0.2612064194798008,protomem
1807,1.0,0.0,472.0,0.2610619469026549,goalinfer
1808,1.0,0.0,472.0,0.2609176340519624,protomem
1809,1.0,0.0,472.0,0.26077348066298345,protomem
1810,1.0,0.0,472.0,0.2606294864715627,policy
1811,1.0,0.0,472.0,0.26048565121412803,policy
1812,1.0,0.0,472.0,0.26034197462768893,protomem
1813,1.0,0.0,472.0,0.26019845644983464,protomem
1814,1.0,0.0,472.0,0.26005509641873276,protomem
1815,1.0,0.0,472.0,0.2599118942731278,protomem
1816,1.0,0.0,472.0,0.259768849752339,policy
1817,1.0,0.0,472.0,0.25962596259625964,policy
1818,1.0,0.0,472.0,0.2594832325453546,protomem
1819,1.0,0.0,472.0,0.25934065934065936,protomem
1820,1.0,0.0,472.0,0.2591982427237781,protomem
1821,1.0,0.0,472.0,0.25905598243688255,policy
1822,1.0,0.0,472.0,0.25891387822270984,protomem
1823,1.0,0.0,472.0,0.25877192982456143,policy
1824,1.0,0.0,472.0,0.2586301369863014,policy
1825,1.0,0.0,472.0,0.25848849945235486,protomem
1826,1.0,0.0,472.0,0.2583470169677066,protomem
1827,1.0,0.0,472.0,0.25820568927789933,goalinfer
1828,1.0,0.0,472.0,0.25806451612903225,policy
1829,1.0,0.0,472.0,0.25792349726775954,protomem
1830,1.0,0.0,472.0,0.2577826324412889,policy
1831,1.0,0.0,472.0,0.2576419213973799,protomem
1832,1.0,0.0,472.0,0.2575013638843426,protomem
1833,1.0,0.0,472.0,0.257360959651036,protomem
1834,1.0,0.0,472.0,0.2572207084468665,protomem
1835,1.0,0.0,472.0,0.2570806100217865,goalinfer
1836,1.0,0.0,472.0,0.25694066412629285,policy
1837,1.0,0.0,472.0,0.25680087051142547,protomem
1838,1.0,0.0,472.0,0.25666122892876564,goalinfer
1839,1.0,0.0,472.0,0.2565217391304348,protomem
1840,1.0,0.0,472.0,0.25638240086909286,policy
1841,1.0,0.0,472.0,0.256243213897937,policy
1842,1.0,0.0,472.0,0.25610417797069995,protomem
1843,1.0,0.0,472.0,0.2559652928416486,protomem
1844,1.0,0.0,472.0,0.25582655826558265,protomem
1845,1.0,0.0,472.0,0.25568797399783316,policy
1846,1.0,0.0,472.0,0.255549539794261,protomem
1847,1.0,0.0,472.0,0.2554112554112554,policy
1848,1.0,0.0,472.0,0.2552731206057328,protomem
1849,1.0,0.0,472.0,0.25513513513513514,protomem
1850,1.0,0.0,472.0,0.25499729875742844,protomem
1851,1.0,0.0,472.0,0.2548596112311015,protomem
1852,1.0,0.0,472.0,0.2547220723151646,goalinfer
1853,1.0,0.0,472.0,0.2545846817691478,policy
1854,1.0,0.0,472.0,0.2544474393530997,protomem
1855,1.0,0.0,472.0,0.2543103448275862,protomem
1856,1.0,0.0,472.0,0.25417339795368876,protomem
1857,1.0,0.0,472.0,0.25403659849300325,goalinfer
1858,1.0,0.0,472.0,0.2538999462076385,policy
1859,1.0,0.0,472.0,0.2537634408602151,policy
1860,1.0,0.0,472.0,0.25362708221386354,protomem
1861,1.0,0.0,472.0,0.2534908700322234,policy
1862,1.0,0.0,472.0,0.2533548040794418,policy
1863,1.0,0.0,472.0,0.2532188841201717,protomem
1864,1.0,0.0,472.0,0.25308310991957106,protomem
1865,1.0,0.0,472.0,0.2529474812433012,policy
1866,1.0,0.0,472.0,0.25281199785752545,protomem
1867,1.0,0.0,472.0,0.25267665952890794,protomem
1868,1.0,0.0,472.0,0.2525414660246121,protomem
1869,1.0,0.0,472.0,0.25240641711229944,protomem
1870,1.0,0.0,472.0,0.25227151256012825,policy
1871,1.0,0.0,472.0,0.25213675213675213,policy
1872,1.0,0.0,472.0,0.25200213561131873,policy
1873,1.0,0.0,472.0,0.2518676627534685,protomem
1874,1.0,0.0,472.0,0.2517333333333333,paramcomp
1875,1.0,0.0,472.0,0.2515991471215352,protomem
1876,1.0,0.0,472.0,0.25146510388918486,goalinfer
1877,1.0,0.0,472.0,0.25133120340788073,protomem
1878,1.0,0.0,472.0,0.2511974454497073,protomem
1879,1.0,0.0,472.0,0.251063829787234,protomem
1880,1.0,0.0,472.0,0.2509303561935141,policy
1881,1.0,0.0,472.0,0.2507970244420829,policy
1882,1.0,0.0,472.0,0.250663834306957,protomem
1883,1.0,0.0,472.0,0.2505307855626327,protomem
1884,1.0,0.0,472.0,0.25039787798408486,protomem
1885,1.0,0.0,472.0,0.25026511134676566,policy
1886,1.0,0.0,472.0,0.25013248542660305,protomem
1887,1.0,0.0,472.0,0.25,policy
1888,1.0,0.0,472.0,0.24986765484383272,protomem
1889,1.0,0.0,472.0,0.24973544973544973,protomem
1890,1.0,0.0,472.0,0.24960338445267055,protomem
1891,1.0,0.0,472.0,0.24947145877378435,protomem
1892,1.0,0.0,472.0,0.24933967247754887,goalinfer
1893,1.0,0.0,472.0,0.249208025343189,policy
1894,1.0,0.0,472.0,0.24907651715039578,protomem
1895,1.0,0.0,472.0,0.2489451476793249,protomem
1896,1.0,0.0,472.0,0.2488139167105957,protomem
1897,1.0,0.0,472.0,0.24868282402528977,goalinfer
1898,1.0,0.0,472.0,0.24855186940494997,policy
1899,1.0,0.0,472.0,0.24842105263157896,policy
1900,1.0,0.0,472.0,0.24829037348763808,protomem
1901,1.0,0.0,472.0,0.24815983175604628,goalinfer
1902,1.0,0.0,472.0,0.24802942722017868,policy
1903,1.0,0.0,472.0,0.24789915966386555,protomem
1904,1.0,0.0,472.0,0.24776902887139107,protomem
1905,1.0,0.0,472.0,0.24763903462749212,protomem
1906,1.0,0.0,472.0,0.24750917671735712,policy
1907,1.0,0.0,472.0,0.24737945492662475,policy
1908,1.0,0.0,472.0,0.24724986904138294,policy
1909,1.0,0.0,472.0,0.24712041884816754,policy
1910,1.0,0.0,472.0,0.24699110413396128,protomem
1911,1.0,0.0,472.0,0.24686192468619247,policy
1912,1.0,0.0,472.0,0.24673288029273394,protomem
1913,1.0,0.0,472.0,0.24660397074190177,policy
1914,1.0,0.0,472.0,0.2464751958224543,protomem
1915,1.0,0.0,472.0,0.24634655532359082,policy
1916,1.0,0.0,472.0,0.24621804903495045,paramcomp
1917,1.0,0.0,472.0,0.24608967674661106,policy
1918,1.0,0.0,472.0,0.24596143824908806,policy
1919,1.0,0.0,472.0,0.24583333333333332,policy
1920,1.0,0.0,472.0,0.245705361790734,protomem
1921,1.0,0.0,472.0,0.24557752341311134,protomem
1922,1.0,0.0,472.0,0.2454498179927197,protomem
1923,1.0,0.0,472.0,0.24532224532224534,protomem
1924,1.0,0.0,472.0,0.2451948051948052,policy
1925,1.0,0.0,472.0,0.245067497403946,protomem
1926,1.0,0.0,472.0,0.24494032174364297,policy
1927,1.0,0.0,472.0,0.24481327800829875,protomem
1928,1.0,0.0,472.0,0.24468636599274235,policy
1929,1.0,0.0,472.0,0.24455958549222798,protomem
1930,1.0,0.0,472.0,0.24443293630243398,protomem
1931,1.0,0.0,472.0,0.2443064182194617,policy
1932,1.0,0.0,472.0,0.24418003103983446,policy
1933,1.0,0.0,472.0,0.24405377456049637,protomem
1934,1.0,0.0,472.0,0.24392764857881136,protomem
1935,1.0,0.0,472.0,0.24380165289256198,protomem
1936,1.0,0.0,472.0,0.24367578729994838,protomem
1937,1.0,0.0,472.0,0.2435500515995872,protomem
1938,1.0,0.0,472.0,0.24342444559051057,protomem
1939,1.0,0.0,472.0,0.24329896907216494,protomem
1940,1.0,0.0,472.0,0.2431736218444101,policy
1941,1.0,0.0,472.0,0.243048403707518,protomem
1942,1.0,0.0,472.0,0.24292331446217189,policy
1943,1.0,0.0,472.0,0.24279835390946503,protomem
1944,1.0,0.0,472.0,0.24267352185089974,policy
1945,1.0,0.0,472.0,0.24254881808838644,policy
1946,1.0,0.0,472.0,0.24242424242424243,protomem
1947,1.0,0.0,472.0,0.24229979466119098,policy
1948,1.0,0.0,472.0,0.2421754746023602,goalinfer
1949,1.0,0.0,472.0,0.24205128205128204,protomem
1950,1.0,0.0,472.0,0.24192721681189133,protomem
1951,1.0,0.0,472.0,0.24180327868852458,protomem
1952,1.0,0.0,472.0,0.2416794674859191,protomem
1953,1.0,0.0,472.0,0.24155578300921188,paramcomp
1954,1.0,0.0,472.0,0.24143222506393863,policy
1955,1.0,0.0,472.0,0.24130879345603273,policy
1956,1.0,0.0,472.0,0.2411854879918242,policy
1957,1.0,0.0,472.0,0.2410623084780388,protomem
1958,1.0,0.0,472.0,0.24093925472179684,protomem
1959,1.0,0.0,472.0,0.24081632653061225,protomem
1960,0.0,1.0,473.0,0.24120346761856196,policy
1961,1.0,0.0,473.0,0.24108053007135577,goalinfer
1962,0.0,1.0,474.0,0.2414671421293938,policy
1963,0.0,1.0,475.0,0.24185336048879838,policy
1964,1.0,0.0,475.0,0.24173027989821882,goalinfer
1965,0.0,1.0,476.0,0.24211597151576805,policy
1966,0.0,1.0,477.0,0.24250127097102187,policy
1967,0.0,1.0,478.0,0.24288617886178862,policy
1968,0.0,1.0,479.0,0.24327069578466226,policy
1969,0.0,1.0,480.0,0.2436548223350254,policy
1970,0.0,1.0,481.0,0.24403855910705224,policy
1971,0.0,1.0,482.0,0.24442190669371197,policy
1972,0.0,1.0,483.0,0.24480486568677143,policy
1973,0.0,1.0,484.0,0.24518743667679838,policy
1974,0.0,1.0,485.0,0.24556962025316456,policy
1975,0.0,1.0,486.0,0.24595141700404857,policy
1976,1.0,0.0,486.0,0.24582701062215478,policy
1977,0.0,1.0,487.0,0.2462082912032356,policy
1978,0.0,1.0,488.0,0.24658918645780697,policy
1979,0.0,1.0,489.0,0.24696969696969698,policy
1980,1.0,0.0,489.0,0.2468450277637557,protomem
1981,1.0,0.0,489.0,0.2467204843592331,protomem
1982,1.0,0.0,489.0,0.24659606656580937,policy
1983,1.0,0.0,489.0,0.24647177419354838,protomem
1984,1.0,0.0,489.0,0.24634760705289674,protomem
1985,1.0,0.0,489.0,0.24622356495468278,policy
1986,1.0,0.0,489.0,0.24609964771011575,policy
1987,0.0,1.0,490.0,0.24647887323943662,policy
1988,1.0,0.0,490.0,0.2463549522373052,protomem
1989,1.0,0.0,490.0,0.24623115577889448,policy
1990,1.0,0.0,490.0,0.24610748367654445,policy
1991,1.0,0.0,490.0,0.2459839357429719,policy
1992,1.0,0.0,490.0,0.24586051179126944,policy
1993,0.0,1.0,491.0,0.24623871614844534,policy
1994,1.0,0.0,491.0,0.24611528822055137,protomem
1995,1.0,0.0,491.0,0.24599198396793587,policy
1996,0.0,1.0,492.0,0.24636955433149724,policy
1997,1.0,0.0,492.0,0.24624624624624625,policy
1998,1.0,0.0,492.0,0.24612306153076538,protomem
1999,1.0,0.0,492.0,0.246,protomem
